2017-08-04 11:41:03,071 [Worker-21] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\Shafna Shroff\Desktop\Collaboration\WeChat\pom.xml
2017-08-04 11:41:06,682 [Worker-21] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.niit:WeChat:0.0.1-SNAPSHOT @ C:\Users\Shafna Shroff\Desktop\Collaboration\WeChat\pom.xml.
2017-08-04 11:41:09,217 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WeChat/src/main/java
2017-08-04 11:41:09,217 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /WeChat/src/main/resources
2017-08-04 11:41:09,217 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WeChat/src/test/java
2017-08-04 11:41:15,604 [Worker-21] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 12 sec
2017-08-04 11:41:16,992 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-04 11:41:17,004 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-04 11:41:17,010 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-04 11:41:17,013 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChat\src\test\resources
2017-08-04 11:41:17,373 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-04 11:41:17,377 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-04 11:41:17,379 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-04 11:41:17,381 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChat\src\test\resources
2017-08-04 11:42:40,653 [Worker-19] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\pom.xml
2017-08-04 11:42:41,927 [Worker-19] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.niit:WeChatBackend:0.0.1-SNAPSHOT @ C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\pom.xml.
2017-08-04 11:42:43,407 [Worker-19] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WeChatBackend/src/main/java
2017-08-04 11:42:43,407 [Worker-19] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /WeChatBackend/src/main/resources
2017-08-04 11:42:43,407 [Worker-19] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WeChatBackend/src/test/java
2017-08-04 11:42:44,769 [Worker-19] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 4 sec
2017-08-04 11:42:45,070 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-04 11:42:45,070 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-04 11:42:45,070 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-04 11:42:45,070 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-04 11:43:06,290 [Worker-19] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.niit:WeChatBackend:0.0.1-SNAPSHOT @ C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\pom.xml.
2017-08-04 11:43:11,982 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-04 11:43:11,982 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-04 11:43:11,982 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
